ID,MeasurementTitle,PlateName,WellID,Row,Column,RowName,ColumnName,WellName,Compound,Dose,GraphSeriesNo,ControlType,CellName,SampleVolume,ReagentVolume,Unit,DateTime,Timepoint,ElapsedTime,Description,[Cell] Count,[Cell] (Nuclei) Area (AVG),[Cell] (Nuclei) Area (SD),[Cell] (Nuclei) X-CoordinateInWell (AVG),[Cell] (Nuclei) X-CoordinateInWell (SD),[Cell] (Nuclei) Y-CoordinateInWell (AVG),[Cell] (Nuclei) Y-CoordinateInWell (SD),[Cell] (Nuclei) MinX (AVG),[Cell] (Nuclei) MinX (SD),[Cell] (Nuclei) MaxX (AVG),[Cell] (Nuclei) MaxX (SD),[Cell] (Nuclei) MinY (AVG),[Cell] (Nuclei) MinY (SD),[Cell] (Nuclei) MaxY (AVG),[Cell] (Nuclei) MaxY (SD),[Cell] (Nuclei) Diameter (AVG),[Cell] (Nuclei) Diameter (SD),[Cell] (Nuclei) Circumference (AVG),[Cell] (Nuclei) Circumference (SD),[Cell] (Nuclei) Circularity (AVG),[Cell] (Nuclei) Circularity (SD),[Cell] (Nuclei) Compactness (AVG),[Cell] (Nuclei) Compactness (SD),[Cell] (Nuclei) Anisometry (AVG),[Cell] (Nuclei) Anisometry (SD),[Cell] (Nuclei) MeanIntensity CH1 (AVG),[Cell] (Nuclei) MeanIntensity CH1 (SD),[Cell] (Nuclei) MeanIntensity CH2 (AVG),[Cell] (Nuclei) MeanIntensity CH2 (SD),[Cell] (Foci (Nuclei)) COUNT (AVG),[Cell] (Foci (Nuclei)) COUNT (SD),[Cell] (Foci (Nuclei)) TotalIntensity CH2 AVG (AVG),[Cell] (Foci (Nuclei)) TotalIntensity CH2 AVG (SD),[Cell] (Foci (Nuclei)) TotalIntensity CH2 MEDIAN (AVG),[Cell] (Foci (Nuclei)) TotalIntensity CH2 MEDIAN (SD),[Cell] (Foci (Nuclei)) MeanIntensity CH2 AVG (AVG),[Cell] (Foci (Nuclei)) MeanIntensity CH2 AVG (SD),[Cell] (Foci (Nuclei)) MeanIntensity CH2 MEDIAN (AVG),[Cell] (Foci (Nuclei)) MeanIntensity CH2 MEDIAN (SD),[Cell] Focci intensity norm (AVG),[Cell] Focci intensity norm (SD)
17,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,152,7,8,G,8,G-08,NT,0,1,Test,,0,0,uM,2023-02-09 16:24:16 +01:00,1,0,,71,169.1871,71.4590,-99.4523,691.0617,-309.5537,670.4920,99.6315,51.9840,115.0931,52.5357,114.7455,64.9272,130.0993,65.4636,18.3465,4.1305,52.4043,10.4130,0.618070,0.123488,1.386691,0.257178,1.575661,0.373061,425.7917,104.1004,629.2476,146.6077,7.49,2.49,18660.45,6671.68,16709.20,6818.72,972.0244,174.8867,957.5179,207.4505,134.097009,85.503242
8,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,153,7,9,G,9,G-09,siCON1 ,0,2,Test,,0,0,uM,2023-02-09 16:21:25 +01:00,1,0,,185,143.4292,59.4885,-94.5961,657.9912,-149.9855,605.4951,93.7356,57.6608,107.6282,57.6349,116.9220,56.2025,131.1938,55.5855,16.7606,3.9968,47.6651,10.1428,0.628651,0.112169,1.338104,0.173612,1.549294,0.382764,418.4077,62.7691,636.3370,152.8396,6.88,2.54,20183.13,8200.76,17675.07,8437.15,1020.4546,238.9367,982.2610,274.4599,172.060847,108.739847
45,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,154,7,10,G,10,G-10,siCON2,0,3,Test,,0,0,uM,2023-02-09 16:18:33 +01:00,1,0,,413,156.2941,62.7182,-49.7181,732.0836,-132.2023,624.4942,97.5331,56.8814,112.4706,57.0912,99.0071,59.2973,113.8271,59.6392,17.7319,3.8216,50.6113,9.7709,0.610339,0.110761,1.384355,0.196183,1.572078,0.407392,432.2859,65.4734,567.9025,147.2276,6.41,2.65,18996.07,7437.01,16553.00,7328.17,966.8636,218.1907,935.1649,228.4440,147.337307,103.261405
38,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,155,7,11,G,11,G-11,siLuc,0,4,Test,,0,0,uM,2023-02-09 16:15:41 +01:00,1,0,,394,154.0440,54.2020,-96.6896,627.0703,-6.2344,716.6340,99.8660,55.5603,114.7254,55.8011,107.2018,60.7787,121.8213,60.4978,17.6092,3.6693,49.7358,8.8821,0.620501,0.119515,1.346804,0.225345,1.594515,0.399709,457.9798,61.9974,817.7124,177.0739,6.75,2.47,27673.78,10690.45,23250.99,11696.50,1235.3315,278.1771,1168.9961,333.8837,207.595881,123.646268
16,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,156,7,12,G,12,G-12,siPLK1,0,5,Test,,0,0,uM,2023-02-09 16:12:49 +01:00,1,0,,322,124.9906,58.5715,-74.4059,696.9753,-232.7098,603.2475,98.0853,58.6300,112.6888,58.9777,97.5566,58.1400,111.8538,58.2530,17.5630,4.6821,56.8253,18.7560,0.502184,0.120308,2.210490,0.857489,1.689640,0.470961,570.9280,127.3825,320.8647,119.9319,2.98,2.34,10492.27,8263.95,9803.69,6776.28,638.2755,290.6349,625.2026,260.6437,106.978799,105.391945
11,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,157,7,13,G,13,G-13,siDDX17,0,6,Test,,0,0,uM,2023-02-09 16:09:58 +01:00,1,0,,241,165.3185,56.3711,6.1173,600.3086,-80.2822,594.1425,102.5579,56.6060,117.6473,57.0216,113.1382,59.1028,128.2822,58.8205,17.7387,3.4184,50.7079,8.5408,0.653584,0.120381,1.300936,0.193403,1.517256,0.376541,423.8301,56.1871,897.0365,156.0747,7.43,2.40,30502.27,11201.38,25302.45,12908.99,1344.0094,289.7408,1252.6252,360.8534,213.296199,124.130810
54,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,158,7,14,G,14,G-14,siSETX,0,7,Test,,0,0,uM,2023-02-09 16:07:06 +01:00,1,0,,191,144.2552,59.1713,6.2347,561.6304,-229.2078,583.5450,104.7956,58.1708,119.1607,58.0575,99.3771,55.9100,113.2744,56.0132,16.6944,3.5013,47.9214,9.5717,0.628993,0.123446,1.360784,0.238435,1.552716,0.403664,432.1691,79.7467,712.0086,172.2499,7.41,2.48,22331.59,7788.99,18344.20,7350.27,1091.8620,220.5717,1017.2084,220.3732,189.638234,121.889467
12,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,159,7,15,G,15,G-15,siMSH3,0,8,Test,,0,0,uM,2023-02-09 16:04:14 +01:00,1,0,,486,207.0854,50.7316,-13.0802,616.5722,-61.6596,588.4335,105.4852,56.2859,122.5414,56.4980,107.0189,56.5055,123.9451,56.7880,20.1255,3.0260,56.8883,6.9445,0.648120,0.114185,1.287388,0.214635,1.556131,0.326743,383.0831,51.9343,928.3449,156.6567,6.45,2.52,34727.36,14618.51,30042.09,16801.35,1453.7847,395.0663,1375.7391,469.3587,182.502848,101.088723
13,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,160,7,16,G,16,G-16,siTHOC1,0,9,Test,,0,0,uM,2023-02-09 16:01:22 +01:00,1,0,,263,150.0427,66.6406,-101.5113,576.8736,33.8144,557.6064,106.7587,58.9289,121.2628,59.4771,107.5123,59.2709,121.6951,59.9490,17.0378,3.7776,49.2579,10.2671,0.629027,0.125790,1.392920,0.260217,1.562885,0.456951,385.6915,77.1683,602.5238,160.1403,6.99,2.47,20883.52,7652.86,18281.21,8095.06,1020.6439,226.8620,987.7139,244.2912,171.352328,109.934249
30,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,161,7,17,G,17,G-17,NT,0,10,Test,,0,0,uM,2023-02-09 15:58:30 +01:00,1,0,,86,143.8051,71.0959,93.2140,538.8130,34.0546,583.9305,110.5014,62.1187,124.1596,62.6166,109.7395,63.9524,123.6120,64.0327,16.0409,3.8457,47.1181,11.7545,0.668418,0.102996,1.327654,0.231372,1.421332,0.243573,359.9346,82.1898,817.2137,225.9506,6.63,2.45,25463.95,10445.70,21846.15,10681.54,1212.3935,330.3209,1142.1939,350.8069,227.712720,142.151450
27,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,176,8,8,H,8,H-08,NT,0,1,Test,,0,0,uM,2023-02-09 16:27:08 +01:00,1,0,,109,202.1919,67.5188,-59.4471,571.2895,-240.4427,596.8358,83.0283,52.9849,99.6761,52.5371,103.0740,59.5970,119.9512,59.1726,19.7682,3.7743,56.2779,9.1108,0.646266,0.125133,1.311213,0.208332,1.544056,0.356288,377.3906,75.3888,540.6895,165.0158,6.91,2.42,18618.42,6757.38,16221.40,6794.97,944.8759,195.0557,916.1218,208.9614,109.385419,71.879916
35,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,177,8,9,H,9,H-09,siCON1 ,0,2,Test,,0,0,uM,2023-02-09 16:31:10 +01:00,1,0,,145,167.9394,71.2879,59.6165,676.0555,-301.3959,642.2418,101.6874,56.1235,116.6782,56.0636,94.3915,62.3062,109.5451,62.1302,17.5136,3.9016,50.8959,10.3744,0.668115,0.119580,1.319916,0.239528,1.482165,0.359635,408.2153,65.7283,724.2726,179.6422,7.16,2.44,24540.52,8969.16,21442.78,10577.43,1146.0617,256.0381,1100.1261,300.4682,186.300229,154.989484
14,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,178,8,10,H,10,H-10,siCON2,0,3,Test,,0,0,uM,2023-02-09 16:34:01 +01:00,1,0,,283,145.3564,58.1504,51.9942,639.8280,-293.2587,630.1723,95.5120,59.1183,109.8725,58.6827,100.6708,59.8399,115.1452,60.0177,17.3130,3.7838,49.2013,9.3558,0.602456,0.132159,1.422062,0.299472,1.646436,0.544956,432.0865,71.7499,736.8733,175.0656,7.12,2.43,25874.45,10077.15,20693.73,9938.38,1175.9940,258.1485,1097.4449,277.4184,210.131678,129.154055
26,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,179,8,11,H,11,H-11,siLuc,0,4,Test,,0,0,uM,2023-02-09 16:36:53 +01:00,1,0,,399,172.4001,52.0908,-146.5917,703.5392,-277.6896,631.3402,96.7564,55.6603,112.4173,55.4992,101.1552,58.7734,116.6776,58.8157,18.4370,3.2419,52.6693,8.0970,0.637060,0.117938,1.338350,0.248056,1.546884,0.360229,428.7532,63.0329,789.4873,177.9032,6.47,2.60,28943.77,11160.97,24963.30,12751.53,1254.1564,283.0294,1202.8667,347.9736,188.772377,109.450134
23,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,180,8,12,H,12,H-12,siPLK1,0,5,Test,,0,0,uM,2023-02-09 16:39:44 +01:00,1,0,,299,129.8201,68.4734,-97.6760,661.4829,-70.8368,646.3647,102.8592,52.5998,116.9778,53.0099,102.4584,56.6049,117.2629,56.7414,17.3271,4.7422,55.1112,17.1382,0.525050,0.122506,2.040098,0.704611,1.663459,0.445057,587.2830,139.8851,344.3806,150.2121,3.07,2.43,11009.41,9163.84,10364.25,8959.12,655.6956,303.5028,641.6099,294.7816,115.546567,127.956150
