ID,MeasurementTitle,PlateName,WellGroupID,Compound,Dose,GraphSeriesNo,ControlType,CellName,SampleVolume,ReagentVolume,Unit,DateTime,Timepoint,ElapsedTime,Description,[Cell] Count,[Cell] (Nuclei) Area (AVG),[Cell] (Nuclei) Area (SD),[Cell] (Nuclei) X-CoordinateInWell (AVG),[Cell] (Nuclei) X-CoordinateInWell (SD),[Cell] (Nuclei) Y-CoordinateInWell (AVG),[Cell] (Nuclei) Y-CoordinateInWell (SD),[Cell] (Nuclei) MinX (AVG),[Cell] (Nuclei) MinX (SD),[Cell] (Nuclei) MaxX (AVG),[Cell] (Nuclei) MaxX (SD),[Cell] (Nuclei) MinY (AVG),[Cell] (Nuclei) MinY (SD),[Cell] (Nuclei) MaxY (AVG),[Cell] (Nuclei) MaxY (SD),[Cell] (Nuclei) Diameter (AVG),[Cell] (Nuclei) Diameter (SD),[Cell] (Nuclei) Circumference (AVG),[Cell] (Nuclei) Circumference (SD),[Cell] (Nuclei) Circularity (AVG),[Cell] (Nuclei) Circularity (SD),[Cell] (Nuclei) Compactness (AVG),[Cell] (Nuclei) Compactness (SD),[Cell] (Nuclei) Anisometry (AVG),[Cell] (Nuclei) Anisometry (SD),[Cell] (Nuclei) MeanIntensity CH1 (AVG),[Cell] (Nuclei) MeanIntensity CH1 (SD),[Cell] (Nuclei) MeanIntensity CH2 (AVG),[Cell] (Nuclei) MeanIntensity CH2 (SD),[Cell] (Foci (Nuclei)) COUNT (AVG),[Cell] (Foci (Nuclei)) COUNT (SD),[Cell] (Foci (Nuclei)) TotalIntensity CH2 AVG (AVG),[Cell] (Foci (Nuclei)) TotalIntensity CH2 AVG (SD),[Cell] (Foci (Nuclei)) TotalIntensity CH2 MEDIAN (AVG),[Cell] (Foci (Nuclei)) TotalIntensity CH2 MEDIAN (SD),[Cell] (Foci (Nuclei)) MeanIntensity CH2 AVG (AVG),[Cell] (Foci (Nuclei)) MeanIntensity CH2 AVG (SD),[Cell] (Foci (Nuclei)) MeanIntensity CH2 MEDIAN (AVG),[Cell] (Foci (Nuclei)) MeanIntensity CH2 MEDIAN (SD),[Cell] Focci intensity norm (AVG),[Cell] Focci intensity norm (SD),[Cell_dead] Count,[Cell_dead] (Nuclei) Area (AVG),[Cell_dead] (Nuclei) Area (SD),[Cell_dead] (Nuclei) X-CoordinateInWell (AVG),[Cell_dead] (Nuclei) X-CoordinateInWell (SD),[Cell_dead] (Nuclei) Y-CoordinateInWell (AVG),[Cell_dead] (Nuclei) Y-CoordinateInWell (SD),[Cell_dead] (Nuclei) MinX (AVG),[Cell_dead] (Nuclei) MinX (SD),[Cell_dead] (Nuclei) MaxX (AVG),[Cell_dead] (Nuclei) MaxX (SD),[Cell_dead] (Nuclei) MinY (AVG),[Cell_dead] (Nuclei) MinY (SD),[Cell_dead] (Nuclei) MaxY (AVG),[Cell_dead] (Nuclei) MaxY (SD),[Cell_dead] (Nuclei) Diameter (AVG),[Cell_dead] (Nuclei) Diameter (SD),[Cell_dead] (Nuclei) Circumference (AVG),[Cell_dead] (Nuclei) Circumference (SD),[Cell_dead] (Nuclei) Circularity (AVG),[Cell_dead] (Nuclei) Circularity (SD),[Cell_dead] (Nuclei) Compactness (AVG),[Cell_dead] (Nuclei) Compactness (SD),[Cell_dead] (Nuclei) Anisometry (AVG),[Cell_dead] (Nuclei) Anisometry (SD),[Cell_dead] (Nuclei) MeanIntensity CH1 (AVG),[Cell_dead] (Nuclei) MeanIntensity CH1 (SD),[Cell_dead] (Nuclei) MeanIntensity CH2 (AVG),[Cell_dead] (Nuclei) MeanIntensity CH2 (SD),[Cell_dead] (Foci (Nuclei)) COUNT (AVG),[Cell_dead] (Foci (Nuclei)) COUNT (SD),[Cell_dead] (Foci (Nuclei)) TotalIntensity CH2 AVG (AVG),[Cell_dead] (Foci (Nuclei)) TotalIntensity CH2 AVG (SD),[Cell_dead] (Foci (Nuclei)) TotalIntensity CH2 MEDIAN (AVG),[Cell_dead] (Foci (Nuclei)) TotalIntensity CH2 MEDIAN (SD),[Cell_dead] (Foci (Nuclei)) MeanIntensity CH2 AVG (AVG),[Cell_dead] (Foci (Nuclei)) MeanIntensity CH2 AVG (SD),[Cell_dead] (Foci (Nuclei)) MeanIntensity CH2 MEDIAN (AVG),[Cell_dead] (Foci (Nuclei)) MeanIntensity CH2 MEDIAN (SD),[Cell_dead] Focci intensity norm (AVG),[Cell_dead] Focci intensity norm (SD),[Cell_alive] Count,[Cell_alive] (Nuclei) Area (AVG),[Cell_alive] (Nuclei) Area (SD),[Cell_alive] (Nuclei) X-CoordinateInWell (AVG),[Cell_alive] (Nuclei) X-CoordinateInWell (SD),[Cell_alive] (Nuclei) Y-CoordinateInWell (AVG),[Cell_alive] (Nuclei) Y-CoordinateInWell (SD),[Cell_alive] (Nuclei) MinX (AVG),[Cell_alive] (Nuclei) MinX (SD),[Cell_alive] (Nuclei) MaxX (AVG),[Cell_alive] (Nuclei) MaxX (SD),[Cell_alive] (Nuclei) MinY (AVG),[Cell_alive] (Nuclei) MinY (SD),[Cell_alive] (Nuclei) MaxY (AVG),[Cell_alive] (Nuclei) MaxY (SD),[Cell_alive] (Nuclei) Diameter (AVG),[Cell_alive] (Nuclei) Diameter (SD),[Cell_alive] (Nuclei) Circumference (AVG),[Cell_alive] (Nuclei) Circumference (SD),[Cell_alive] (Nuclei) Circularity (AVG),[Cell_alive] (Nuclei) Circularity (SD),[Cell_alive] (Nuclei) Compactness (AVG),[Cell_alive] (Nuclei) Compactness (SD),[Cell_alive] (Nuclei) Anisometry (AVG),[Cell_alive] (Nuclei) Anisometry (SD),[Cell_alive] (Nuclei) MeanIntensity CH1 (AVG),[Cell_alive] (Nuclei) MeanIntensity CH1 (SD),[Cell_alive] (Nuclei) MeanIntensity CH2 (AVG),[Cell_alive] (Nuclei) MeanIntensity CH2 (SD),[Cell_alive] (Foci (Nuclei)) COUNT (AVG),[Cell_alive] (Foci (Nuclei)) COUNT (SD),[Cell_alive] (Foci (Nuclei)) TotalIntensity CH2 AVG (AVG),[Cell_alive] (Foci (Nuclei)) TotalIntensity CH2 AVG (SD),[Cell_alive] (Foci (Nuclei)) TotalIntensity CH2 MEDIAN (AVG),[Cell_alive] (Foci (Nuclei)) TotalIntensity CH2 MEDIAN (SD),[Cell_alive] (Foci (Nuclei)) MeanIntensity CH2 AVG (AVG),[Cell_alive] (Foci (Nuclei)) MeanIntensity CH2 AVG (SD),[Cell_alive] (Foci (Nuclei)) MeanIntensity CH2 MEDIAN (AVG),[Cell_alive] (Foci (Nuclei)) MeanIntensity CH2 MEDIAN (SD),[Cell_alive] Focci intensity norm (AVG),[Cell_alive] Focci intensity norm (SD),[Cell_foci 0-9] Count,[Cell_foci 0-9] (Nuclei) Area (AVG),[Cell_foci 0-9] (Nuclei) Area (SD),[Cell_foci 0-9] (Nuclei) X-CoordinateInWell (AVG),[Cell_foci 0-9] (Nuclei) X-CoordinateInWell (SD),[Cell_foci 0-9] (Nuclei) Y-CoordinateInWell (AVG),[Cell_foci 0-9] (Nuclei) Y-CoordinateInWell (SD),[Cell_foci 0-9] (Nuclei) MinX (AVG),[Cell_foci 0-9] (Nuclei) MinX (SD),[Cell_foci 0-9] (Nuclei) MaxX (AVG),[Cell_foci 0-9] (Nuclei) MaxX (SD),[Cell_foci 0-9] (Nuclei) MinY (AVG),[Cell_foci 0-9] (Nuclei) MinY (SD),[Cell_foci 0-9] (Nuclei) MaxY (AVG),[Cell_foci 0-9] (Nuclei) MaxY (SD),[Cell_foci 0-9] (Nuclei) Diameter (AVG),[Cell_foci 0-9] (Nuclei) Diameter (SD),[Cell_foci 0-9] (Nuclei) Circumference (AVG),[Cell_foci 0-9] (Nuclei) Circumference (SD),[Cell_foci 0-9] (Nuclei) Circularity (AVG),[Cell_foci 0-9] (Nuclei) Circularity (SD),[Cell_foci 0-9] (Nuclei) Compactness (AVG),[Cell_foci 0-9] (Nuclei) Compactness (SD),[Cell_foci 0-9] (Nuclei) Anisometry (AVG),[Cell_foci 0-9] (Nuclei) Anisometry (SD),[Cell_foci 0-9] (Nuclei) MeanIntensity CH1 (AVG),[Cell_foci 0-9] (Nuclei) MeanIntensity CH1 (SD),[Cell_foci 0-9] (Nuclei) MeanIntensity CH2 (AVG),[Cell_foci 0-9] (Nuclei) MeanIntensity CH2 (SD),[Cell_foci 0-9] (Foci (Nuclei)) COUNT (AVG),[Cell_foci 0-9] (Foci (Nuclei)) COUNT (SD),[Cell_foci 0-9] (Foci (Nuclei)) TotalIntensity CH2 AVG (AVG),[Cell_foci 0-9] (Foci (Nuclei)) TotalIntensity CH2 AVG (SD),[Cell_foci 0-9] (Foci (Nuclei)) TotalIntensity CH2 MEDIAN (AVG),[Cell_foci 0-9] (Foci (Nuclei)) TotalIntensity CH2 MEDIAN (SD),[Cell_foci 0-9] (Foci (Nuclei)) MeanIntensity CH2 AVG (AVG),[Cell_foci 0-9] (Foci (Nuclei)) MeanIntensity CH2 AVG (SD),[Cell_foci 0-9] (Foci (Nuclei)) MeanIntensity CH2 MEDIAN (AVG),[Cell_foci 0-9] (Foci (Nuclei)) MeanIntensity CH2 MEDIAN (SD),[Cell_foci 0-9] Focci intensity norm (AVG),[Cell_foci 0-9] Focci intensity norm (SD),[Cell_foci 10-29] Count,[Cell_foci 10-29] (Nuclei) Area (AVG),[Cell_foci 10-29] (Nuclei) Area (SD),[Cell_foci 10-29] (Nuclei) X-CoordinateInWell (AVG),[Cell_foci 10-29] (Nuclei) X-CoordinateInWell (SD),[Cell_foci 10-29] (Nuclei) Y-CoordinateInWell (AVG),[Cell_foci 10-29] (Nuclei) Y-CoordinateInWell (SD),[Cell_foci 10-29] (Nuclei) MinX (AVG),[Cell_foci 10-29] (Nuclei) MinX (SD),[Cell_foci 10-29] (Nuclei) MaxX (AVG),[Cell_foci 10-29] (Nuclei) MaxX (SD),[Cell_foci 10-29] (Nuclei) MinY (AVG),[Cell_foci 10-29] (Nuclei) MinY (SD),[Cell_foci 10-29] (Nuclei) MaxY (AVG),[Cell_foci 10-29] (Nuclei) MaxY (SD),[Cell_foci 10-29] (Nuclei) Diameter (AVG),[Cell_foci 10-29] (Nuclei) Diameter (SD),[Cell_foci 10-29] (Nuclei) Circumference (AVG),[Cell_foci 10-29] (Nuclei) Circumference (SD),[Cell_foci 10-29] (Nuclei) Circularity (AVG),[Cell_foci 10-29] (Nuclei) Circularity (SD),[Cell_foci 10-29] (Nuclei) Compactness (AVG),[Cell_foci 10-29] (Nuclei) Compactness (SD),[Cell_foci 10-29] (Nuclei) Anisometry (AVG),[Cell_foci 10-29] (Nuclei) Anisometry (SD),[Cell_foci 10-29] (Nuclei) MeanIntensity CH1 (AVG),[Cell_foci 10-29] (Nuclei) MeanIntensity CH1 (SD),[Cell_foci 10-29] (Nuclei) MeanIntensity CH2 (AVG),[Cell_foci 10-29] (Nuclei) MeanIntensity CH2 (SD),[Cell_foci 10-29] (Foci (Nuclei)) COUNT (AVG),[Cell_foci 10-29] (Foci (Nuclei)) COUNT (SD),[Cell_foci 10-29] (Foci (Nuclei)) TotalIntensity CH2 AVG (AVG),[Cell_foci 10-29] (Foci (Nuclei)) TotalIntensity CH2 AVG (SD),[Cell_foci 10-29] (Foci (Nuclei)) TotalIntensity CH2 MEDIAN (AVG),[Cell_foci 10-29] (Foci (Nuclei)) TotalIntensity CH2 MEDIAN (SD),[Cell_foci 10-29] (Foci (Nuclei)) MeanIntensity CH2 AVG (AVG),[Cell_foci 10-29] (Foci (Nuclei)) MeanIntensity CH2 AVG (SD),[Cell_foci 10-29] (Foci (Nuclei)) MeanIntensity CH2 MEDIAN (AVG),[Cell_foci 10-29] (Foci (Nuclei)) MeanIntensity CH2 MEDIAN (SD),[Cell_foci 10-29] Focci intensity norm (AVG),[Cell_foci 10-29] Focci intensity norm (SD),[Cell_foci 30-49] Count,[Cell_foci 30-49] (Nuclei) Area (AVG),[Cell_foci 30-49] (Nuclei) Area (SD),[Cell_foci 30-49] (Nuclei) X-CoordinateInWell (AVG),[Cell_foci 30-49] (Nuclei) X-CoordinateInWell (SD),[Cell_foci 30-49] (Nuclei) Y-CoordinateInWell (AVG),[Cell_foci 30-49] (Nuclei) Y-CoordinateInWell (SD),[Cell_foci 30-49] (Nuclei) MinX (AVG),[Cell_foci 30-49] (Nuclei) MinX (SD),[Cell_foci 30-49] (Nuclei) MaxX (AVG),[Cell_foci 30-49] (Nuclei) MaxX (SD),[Cell_foci 30-49] (Nuclei) MinY (AVG),[Cell_foci 30-49] (Nuclei) MinY (SD),[Cell_foci 30-49] (Nuclei) MaxY (AVG),[Cell_foci 30-49] (Nuclei) MaxY (SD),[Cell_foci 30-49] (Nuclei) Diameter (AVG),[Cell_foci 30-49] (Nuclei) Diameter (SD),[Cell_foci 30-49] (Nuclei) Circumference (AVG),[Cell_foci 30-49] (Nuclei) Circumference (SD),[Cell_foci 30-49] (Nuclei) Circularity (AVG),[Cell_foci 30-49] (Nuclei) Circularity (SD),[Cell_foci 30-49] (Nuclei) Compactness (AVG),[Cell_foci 30-49] (Nuclei) Compactness (SD),[Cell_foci 30-49] (Nuclei) Anisometry (AVG),[Cell_foci 30-49] (Nuclei) Anisometry (SD),[Cell_foci 30-49] (Nuclei) MeanIntensity CH1 (AVG),[Cell_foci 30-49] (Nuclei) MeanIntensity CH1 (SD),[Cell_foci 30-49] (Nuclei) MeanIntensity CH2 (AVG),[Cell_foci 30-49] (Nuclei) MeanIntensity CH2 (SD),[Cell_foci 30-49] (Foci (Nuclei)) COUNT (AVG),[Cell_foci 30-49] (Foci (Nuclei)) COUNT (SD),[Cell_foci 30-49] (Foci (Nuclei)) TotalIntensity CH2 AVG (AVG),[Cell_foci 30-49] (Foci (Nuclei)) TotalIntensity CH2 AVG (SD),[Cell_foci 30-49] (Foci (Nuclei)) TotalIntensity CH2 MEDIAN (AVG),[Cell_foci 30-49] (Foci (Nuclei)) TotalIntensity CH2 MEDIAN (SD),[Cell_foci 30-49] (Foci (Nuclei)) MeanIntensity CH2 AVG (AVG),[Cell_foci 30-49] (Foci (Nuclei)) MeanIntensity CH2 AVG (SD),[Cell_foci 30-49] (Foci (Nuclei)) MeanIntensity CH2 MEDIAN (AVG),[Cell_foci 30-49] (Foci (Nuclei)) MeanIntensity CH2 MEDIAN (SD),[Cell_foci 30-49] Focci intensity norm (AVG),[Cell_foci 30-49] Focci intensity norm (SD),[Cell_foci 50-79] Count,[Cell_foci 50-79] (Nuclei) Area (AVG),[Cell_foci 50-79] (Nuclei) Area (SD),[Cell_foci 50-79] (Nuclei) X-CoordinateInWell (AVG),[Cell_foci 50-79] (Nuclei) X-CoordinateInWell (SD),[Cell_foci 50-79] (Nuclei) Y-CoordinateInWell (AVG),[Cell_foci 50-79] (Nuclei) Y-CoordinateInWell (SD),[Cell_foci 50-79] (Nuclei) MinX (AVG),[Cell_foci 50-79] (Nuclei) MinX (SD),[Cell_foci 50-79] (Nuclei) MaxX (AVG),[Cell_foci 50-79] (Nuclei) MaxX (SD),[Cell_foci 50-79] (Nuclei) MinY (AVG),[Cell_foci 50-79] (Nuclei) MinY (SD),[Cell_foci 50-79] (Nuclei) MaxY (AVG),[Cell_foci 50-79] (Nuclei) MaxY (SD),[Cell_foci 50-79] (Nuclei) Diameter (AVG),[Cell_foci 50-79] (Nuclei) Diameter (SD),[Cell_foci 50-79] (Nuclei) Circumference (AVG),[Cell_foci 50-79] (Nuclei) Circumference (SD),[Cell_foci 50-79] (Nuclei) Circularity (AVG),[Cell_foci 50-79] (Nuclei) Circularity (SD),[Cell_foci 50-79] (Nuclei) Compactness (AVG),[Cell_foci 50-79] (Nuclei) Compactness (SD),[Cell_foci 50-79] (Nuclei) Anisometry (AVG),[Cell_foci 50-79] (Nuclei) Anisometry (SD),[Cell_foci 50-79] (Nuclei) MeanIntensity CH1 (AVG),[Cell_foci 50-79] (Nuclei) MeanIntensity CH1 (SD),[Cell_foci 50-79] (Nuclei) MeanIntensity CH2 (AVG),[Cell_foci 50-79] (Nuclei) MeanIntensity CH2 (SD),[Cell_foci 50-79] (Foci (Nuclei)) COUNT (AVG),[Cell_foci 50-79] (Foci (Nuclei)) COUNT (SD),[Cell_foci 50-79] (Foci (Nuclei)) TotalIntensity CH2 AVG (AVG),[Cell_foci 50-79] (Foci (Nuclei)) TotalIntensity CH2 AVG (SD),[Cell_foci 50-79] (Foci (Nuclei)) TotalIntensity CH2 MEDIAN (AVG),[Cell_foci 50-79] (Foci (Nuclei)) TotalIntensity CH2 MEDIAN (SD),[Cell_foci 50-79] (Foci (Nuclei)) MeanIntensity CH2 AVG (AVG),[Cell_foci 50-79] (Foci (Nuclei)) MeanIntensity CH2 AVG (SD),[Cell_foci 50-79] (Foci (Nuclei)) MeanIntensity CH2 MEDIAN (AVG),[Cell_foci 50-79] (Foci (Nuclei)) MeanIntensity CH2 MEDIAN (SD),[Cell_foci 50-79] Focci intensity norm (AVG),[Cell_foci 50-79] Focci intensity norm (SD),[Cell_foci 80+] Count,[Cell_foci 80+] (Nuclei) Area (AVG),[Cell_foci 80+] (Nuclei) Area (SD),[Cell_foci 80+] (Nuclei) X-CoordinateInWell (AVG),[Cell_foci 80+] (Nuclei) X-CoordinateInWell (SD),[Cell_foci 80+] (Nuclei) Y-CoordinateInWell (AVG),[Cell_foci 80+] (Nuclei) Y-CoordinateInWell (SD),[Cell_foci 80+] (Nuclei) MinX (AVG),[Cell_foci 80+] (Nuclei) MinX (SD),[Cell_foci 80+] (Nuclei) MaxX (AVG),[Cell_foci 80+] (Nuclei) MaxX (SD),[Cell_foci 80+] (Nuclei) MinY (AVG),[Cell_foci 80+] (Nuclei) MinY (SD),[Cell_foci 80+] (Nuclei) MaxY (AVG),[Cell_foci 80+] (Nuclei) MaxY (SD),[Cell_foci 80+] (Nuclei) Diameter (AVG),[Cell_foci 80+] (Nuclei) Diameter (SD),[Cell_foci 80+] (Nuclei) Circumference (AVG),[Cell_foci 80+] (Nuclei) Circumference (SD),[Cell_foci 80+] (Nuclei) Circularity (AVG),[Cell_foci 80+] (Nuclei) Circularity (SD),[Cell_foci 80+] (Nuclei) Compactness (AVG),[Cell_foci 80+] (Nuclei) Compactness (SD),[Cell_foci 80+] (Nuclei) Anisometry (AVG),[Cell_foci 80+] (Nuclei) Anisometry (SD),[Cell_foci 80+] (Nuclei) MeanIntensity CH1 (AVG),[Cell_foci 80+] (Nuclei) MeanIntensity CH1 (SD),[Cell_foci 80+] (Nuclei) MeanIntensity CH2 (AVG),[Cell_foci 80+] (Nuclei) MeanIntensity CH2 (SD),[Cell_foci 80+] (Foci (Nuclei)) COUNT (AVG),[Cell_foci 80+] (Foci (Nuclei)) COUNT (SD),[Cell_foci 80+] (Foci (Nuclei)) TotalIntensity CH2 AVG (AVG),[Cell_foci 80+] (Foci (Nuclei)) TotalIntensity CH2 AVG (SD),[Cell_foci 80+] (Foci (Nuclei)) TotalIntensity CH2 MEDIAN (AVG),[Cell_foci 80+] (Foci (Nuclei)) TotalIntensity CH2 MEDIAN (SD),[Cell_foci 80+] (Foci (Nuclei)) MeanIntensity CH2 AVG (AVG),[Cell_foci 80+] (Foci (Nuclei)) MeanIntensity CH2 AVG (SD),[Cell_foci 80+] (Foci (Nuclei)) MeanIntensity CH2 MEDIAN (AVG),[Cell_foci 80+] (Foci (Nuclei)) MeanIntensity CH2 MEDIAN (SD),[Cell_foci 80+] Focci intensity norm (AVG),[Cell_foci 80+] Focci intensity norm (SD),[Foci] Count,[Foci] TotalIntensity CH2 (AVG),[Foci] TotalIntensity CH2 (SD),[Foci] MeanIntensity CH2 (AVG),[Foci] MeanIntensity CH2 (SD)
1,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,2,NT,0,1,Test,,0,0,uM,2023-02-09 15:28:42 +01:00,1,0,,6907,268.6410,72.8363,-57.4824,639.8279,-68.1633,636.0054,97.5957,56.8573,116.5995,56.8464,98.2254,56.9947,117.3178,57.0459,22.0857,3.4147,63.4507,8.5580,0.695904,0.111027,1.226736,0.147418,1.456117,0.285634,379.1908,71.2045,749.1515,172.6988,48.69,29.99,23029.44,6065.77,17624.42,5351.49,1155.6719,217.4869,1024.7382,197.4373,93.800672,45.708109,45,112.7626,49.2810,129.6921,616.2027,9.8761,700.7030,120.1525,48.8964,132.9690,49.5594,115.4947,56.6100,128.8285,56.1328,15.6796,3.4863,46.1895,10.3883,0.565663,0.111605,1.593002,0.318346,1.624701,0.407832,558.0942,124.0687,890.7793,185.1645,11.98,8.18,23739.85,9791.50,20683.69,10160.24,1201.5513,368.2041,1112.9244,369.1398,250.779052,160.676085,6862,269.6632,71.8605,-58.7099,639.8425,-68.6750,635.5840,97.4478,56.8794,116.4921,56.8787,98.1121,56.9841,117.2423,57.0482,22.1277,3.3746,63.5639,8.4297,0.696758,0.110526,1.224334,0.142615,1.455011,0.284372,378.0176,69.2338,748.2227,172.2446,48.94,29.93,23024.78,6034.63,17604.36,5301.17,1155.3710,216.1654,1024.1599,195.7344,92.771231,42.127021,328,179.6720,74.0867,2.3127,621.4278,-169.4395,624.4298,93.6069,53.5704,109.2581,53.2080,105.1007,60.3071,120.9509,60.1124,18.6573,4.0125,53.3680,10.1920,0.630610,0.130476,1.368198,0.271511,1.558047,0.386072,356.6350,88.0115,654.2725,185.2306,7.16,2.42,21456.15,8630.87,18648.31,8710.17,1052.6591,249.5040,1011.5273,268.5891,146.124420,96.661357,2030,215.2547,49.0372,-49.6408,641.0307,-136.9768,626.2359,98.2906,56.6704,115.4637,56.6872,98.7213,58.0259,115.8956,58.1033,19.8594,2.7452,57.4039,6.6028,0.692385,0.106293,1.245446,0.160832,1.445407,0.275465,369.8192,71.4326,698.2372,174.7649,21.07,5.49,23080.27,6661.94,18424.73,6452.64,1122.1575,216.0459,1032.7908,220.9100,115.310099,53.353077,1635,259.0791,51.9695,-80.3628,639.2591,-109.2271,620.5587,96.8356,58.2573,115.5873,58.2052,97.0664,56.3892,115.8912,56.3852,21.8032,2.7787,62.5790,6.3609,0.697607,0.110084,1.219796,0.125826,1.459483,0.292407,370.9558,66.9641,737.2126,172.0645,39.90,5.73,22563.21,5860.59,17039.69,4677.96,1136.5176,213.7316,1000.8173,184.0778,90.481455,29.949208,1846,305.8055,47.1218,-73.2543,646.0258,-25.6753,642.3779,98.3112,56.6074,118.6810,56.5541,98.3836,56.6098,118.8592,56.6509,23.7042,2.5231,67.7786,5.6916,0.699681,0.109632,1.205841,0.123828,1.461864,0.281631,391.0850,70.7932,785.3858,156.8710,64.62,8.43,23182.18,5422.70,17162.66,4194.03,1185.0636,206.3757,1025.6094,175.5730,77.403165,20.771667,1064,348.6836,57.0816,-29.8839,631.7458,84.7704,638.4095,97.4932,56.4804,119.0599,56.4153,96.3960,55.3486,118.1802,55.6053,25.0385,2.6172,71.9787,5.7794,0.713913,0.109502,1.192428,0.079178,1.429349,0.256253,396.1546,65.1197,831.5504,139.7094,100.28,19.70,23955.48,4855.60,17547.79,3931.65,1234.1544,190.3638,1052.5462,162.9007,70.535256,18.730916,336333,23297.76,17675.72,1184.1319,523.4508
11,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,3,NT,100,1,Test,,0,0,uM,2023-02-09 17:23:50 +01:00,1,0,,5613,274.0348,73.0378,-75.8021,609.5353,-73.9576,608.2787,97.2322,56.7565,116.5712,56.8537,98.8910,56.9848,118.0512,57.0736,22.3837,3.4765,64.1417,8.4842,0.692939,0.112607,1.227187,0.137370,1.466347,0.291469,404.7472,54.0343,589.6444,124.7302,72.14,38.36,17964.05,3566.84,14390.71,2699.26,972.2844,149.0661,875.8614,122.0617,71.307798,30.919622,20,139.5665,63.6984,-166.5959,627.6945,84.5764,621.5504,91.0752,59.6097,106.0865,60.0640,96.9267,53.7154,110.1491,53.5555,16.7316,4.4170,49.1122,13.1478,0.624489,0.127172,1.434890,0.192227,1.576833,0.454911,586.4175,83.4651,797.9658,186.8220,33.15,21.93,21324.50,6582.68,17514.28,5805.28,1140.6085,252.8184,1036.0954,210.5035,184.030346,96.459915,5593,274.5157,72.6286,-75.4775,609.5030,-74.5245,608.2133,97.2543,56.7504,116.6087,56.8441,98.8980,57.0006,118.0794,57.0884,22.4039,3.4566,64.1955,8.4167,0.693184,0.112489,1.226444,0.136593,1.465952,0.290708,404.0976,52.8017,588.8995,123.8504,72.28,38.34,17952.04,3546.84,14379.54,2676.30,971.6825,148.2609,875.2884,121.2833,70.904714,29.702204,73,162.7679,80.5461,-37.1979,615.5069,-158.0711,631.2570,97.5912,63.2239,112.5244,63.2820,96.9756,65.2567,111.7302,65.1741,17.5215,4.5289,50.8728,11.7841,0.631038,0.135668,1.435361,0.411748,1.537339,0.377326,373.3978,71.9421,453.2203,142.3264,6.97,2.43,16181.64,6285.74,14387.88,5869.01,844.5098,198.0767,831.9697,212.0327,134.890552,98.152231,643,199.9551,60.7420,-62.5298,649.9554,-54.8142,641.1368,99.2056,57.6596,115.8975,57.5468,109.2492,58.7113,125.6132,58.6826,19.2403,3.2552,55.6016,8.1477,0.676796,0.113991,1.281428,0.202901,1.466563,0.306111,403.2970,64.8077,497.1838,119.0708,22.23,5.31,16431.80,4025.45,13984.25,3641.47,885.5844,148.0216,847.3004,144.5074,94.274826,51.593903,1198,224.9680,46.3507,-48.7064,615.2695,-91.2411,626.1608,96.7057,57.5034,114.2899,57.6894,101.3562,56.6835,118.9408,56.8376,20.4051,2.6795,58.7796,5.9757,0.690339,0.109496,1.242919,0.141440,1.458897,0.288299,398.2634,51.8459,536.6795,100.2902,41.11,5.67,16996.79,3251.04,13878.13,2501.34,919.5272,124.6368,846.2683,108.4563,80.009648,27.686360,1620,268.1350,48.4233,-78.6466,609.2976,-62.2121,601.2866,98.5128,56.7969,117.7320,56.8588,99.5096,57.0294,118.6198,57.2348,22.3621,2.7561,63.7793,5.8171,0.689066,0.112166,1.220964,0.110624,1.480994,0.299064,396.4693,53.3750,570.3845,98.6032,64.62,8.68,17394.22,3029.72,13978.16,2202.99,947.5811,123.0401,854.0313,102.6825,67.373156,19.007558,2079,333.7249,53.5249,-94.6597,592.9205,-76.1178,591.8379,95.9149,55.7815,117.3317,55.9140,93.8521,55.7673,114.9786,56.0687,24.6837,2.6765,70.6212,5.8914,0.704622,0.111880,1.198885,0.088908,1.456667,0.278422,416.4831,48.8837,668.5594,110.1314,113.61,25.48,19501.95,3278.24,15133.36,2472.77,1053.2359,140.0100,920.2992,118.5980,60.023509,14.639041,404941,18681.28,12872.46,1010.4939,402.3534
