ID,MeasurementTitle,PlateName,WellID,Row,Column,RowName,ColumnName,WellName,Compound,Dose,GraphSeriesNo,ControlType,CellName,SampleVolume,ReagentVolume,Unit,DateTime,Timepoint,ElapsedTime,Description,[Cell] Count,[Cell] (Nuclei) Area (AVG),[Cell] (Nuclei) Area (SD),[Cell] (Nuclei) X-CoordinateInWell (AVG),[Cell] (Nuclei) X-CoordinateInWell (SD),[Cell] (Nuclei) Y-CoordinateInWell (AVG),[Cell] (Nuclei) Y-CoordinateInWell (SD),[Cell] (Nuclei) MinX (AVG),[Cell] (Nuclei) MinX (SD),[Cell] (Nuclei) MaxX (AVG),[Cell] (Nuclei) MaxX (SD),[Cell] (Nuclei) MinY (AVG),[Cell] (Nuclei) MinY (SD),[Cell] (Nuclei) MaxY (AVG),[Cell] (Nuclei) MaxY (SD),[Cell] (Nuclei) Diameter (AVG),[Cell] (Nuclei) Diameter (SD),[Cell] (Nuclei) Circumference (AVG),[Cell] (Nuclei) Circumference (SD),[Cell] (Nuclei) Circularity (AVG),[Cell] (Nuclei) Circularity (SD),[Cell] (Nuclei) Compactness (AVG),[Cell] (Nuclei) Compactness (SD),[Cell] (Nuclei) Anisometry (AVG),[Cell] (Nuclei) Anisometry (SD),[Cell] (Nuclei) MeanIntensity CH1 (AVG),[Cell] (Nuclei) MeanIntensity CH1 (SD),[Cell] (Nuclei) MeanIntensity CH2 (AVG),[Cell] (Nuclei) MeanIntensity CH2 (SD),[Cell] (Foci (Nuclei)) COUNT (AVG),[Cell] (Foci (Nuclei)) COUNT (SD),[Cell] (Foci (Nuclei)) TotalIntensity CH2 AVG (AVG),[Cell] (Foci (Nuclei)) TotalIntensity CH2 AVG (SD),[Cell] (Foci (Nuclei)) TotalIntensity CH2 MEDIAN (AVG),[Cell] (Foci (Nuclei)) TotalIntensity CH2 MEDIAN (SD),[Cell] (Foci (Nuclei)) MeanIntensity CH2 AVG (AVG),[Cell] (Foci (Nuclei)) MeanIntensity CH2 AVG (SD),[Cell] (Foci (Nuclei)) MeanIntensity CH2 MEDIAN (AVG),[Cell] (Foci (Nuclei)) MeanIntensity CH2 MEDIAN (SD),[Cell] Focci intensity norm (AVG),[Cell] Focci intensity norm (SD)
23,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,180,8,12,H,12,H-12,siPLK1,0,5,Test,,0,0,uM,2023-02-09 16:39:44 +01:00,1,0,,54,181.1767,80.1895,-85.2944,661.3585,-31.8387,623.1875,88.0936,53.0750,105.2298,53.4200,95.4334,58.3158,112.4059,58.7930,20.3193,4.9820,64.2198,15.0248,0.546262,0.142125,2.080491,1.042610,1.653737,0.462359,503.3229,115.8095,453.6618,172.8981,19.76,6.09,14121.12,7554.15,11494.69,6697.89,847.9327,345.3411,797.0513,344.5326,104.142048,94.326892
9,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,181,8,13,H,13,H-13,siDDX17,0,6,Test,,0,0,uM,2023-02-09 16:42:35 +01:00,1,0,,1169,216.9364,47.0350,4.8979,636.2191,-104.8740,609.3710,100.6822,57.1422,117.9247,57.2711,101.0003,57.9014,118.4020,57.8824,20.2622,2.8691,57.9142,6.6004,0.675601,0.112883,1.252624,0.157159,1.490164,0.310431,424.4890,54.0513,813.1387,164.9291,19.49,5.65,29488.52,8056.95,23851.11,8699.83,1329.8801,254.9299,1229.2690,279.5788,142.881293,54.423017
22,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,182,8,14,H,14,H-14,siSETX,0,7,Test,,0,0,uM,2023-02-09 16:45:27 +01:00,1,0,,879,175.8708,44.7749,-5.1546,634.6026,-212.6673,620.1797,97.5298,58.5472,113.1086,58.5678,108.3484,57.8822,124.0062,57.7665,18.2026,2.6003,52.2780,6.5605,0.672274,0.113125,1.266648,0.148717,1.483942,0.314272,450.8632,62.2970,571.6353,126.4877,20.64,5.40,17323.23,3946.10,14234.19,3826.22,936.6536,142.0252,880.1542,136.8080,107.090135,49.604532
21,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,183,8,15,H,15,H-15,siMSH3,0,8,Test,,0,0,uM,2023-02-09 16:48:19 +01:00,1,0,,698,224.9788,45.9661,46.3938,639.5317,-58.8159,647.4565,100.2783,56.9798,117.9081,57.1786,98.9371,57.6172,116.6472,57.5010,20.7707,2.7408,59.0237,6.0315,0.666742,0.110424,1.257074,0.183739,1.510540,0.314998,398.3116,52.2245,860.2789,156.8380,18.92,5.50,32171.02,8852.77,25651.59,10071.33,1396.5551,269.5634,1295.2878,335.2691,150.134761,55.423563
32,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,184,8,16,H,16,H-16,siTHOC1,0,9,Test,,0,0,uM,2023-02-09 16:51:10 +01:00,1,0,,891,206.1916,43.3912,11.1378,625.5730,-124.0521,586.8333,97.8986,55.1851,114.9235,55.4171,101.9205,56.7622,118.6419,56.7223,19.6546,2.5844,56.3434,5.7147,0.679918,0.106748,1.246205,0.117045,1.466595,0.286208,421.8929,55.5116,592.1250,111.3830,20.47,5.48,20494.76,4606.40,17188.08,4762.06,1020.2766,143.4067,971.3021,155.7071,104.781397,36.477394
58,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,185,8,17,H,17,H-17,NT,0,10,Test,,0,0,uM,2023-02-09 16:54:02 +01:00,1,0,,533,208.0395,51.4043,160.6232,640.8735,-117.5753,602.8865,105.2491,56.9920,122.3020,57.1728,106.1692,58.5960,122.7769,58.7271,19.4868,2.7861,56.4432,7.2710,0.693325,0.106464,1.249186,0.157985,1.449168,0.286464,394.2759,57.9446,614.6602,126.2488,21.91,5.36,20590.69,4595.52,16760.21,4751.68,1031.9296,155.2037,972.6547,168.0511,108.338739,49.639020
39,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,200,9,8,I,8,I-08,NT,100,1,Test,,0,0,uM,2023-02-09 17:23:50 +01:00,1,0,,174,201.4044,61.0211,-277.3532,609.7314,-107.3212,606.2086,99.6949,60.9985,116.7009,61.0760,110.1051,59.5114,126.3951,59.6433,19.4774,3.3741,55.7372,8.0820,0.665535,0.116666,1.274108,0.152292,1.497153,0.337313,414.9518,71.0413,447.3775,85.8355,22.36,5.21,14329.63,2833.27,12340.40,2484.44,811.0773,112.7713,780.2990,112.1903,82.137894,45.298893
20,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,201,9,9,I,9,I-09,siCON1 ,100,2,Test,,0,0,uM,2023-02-09 17:20:58 +01:00,1,0,,365,168.0849,52.7901,-15.0699,632.5839,-205.8078,654.7112,102.8854,54.6060,118.5231,54.9213,93.5955,59.1325,108.9367,59.2753,18.3520,3.2952,52.4318,8.2095,0.628184,0.112743,1.352733,0.205264,1.583684,0.370207,438.8953,70.4104,591.9229,153.0720,21.88,5.72,19932.66,5477.94,16510.56,4861.78,1013.8577,195.3927,952.3883,187.7222,136.189498,73.084149
2,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,202,9,10,I,10,I-10,siCON2,100,3,Test,,0,0,uM,2023-02-09 17:18:06 +01:00,1,0,,607,184.5468,61.8296,-9.1486,645.3404,-73.1847,628.1701,95.0862,57.0787,111.2535,57.0767,102.5674,57.9547,118.9457,58.0680,19.3514,3.8319,55.3256,9.2777,0.617043,0.111591,1.378710,0.214982,1.567667,0.385378,430.6006,71.2585,591.6774,152.0715,21.09,5.61,20038.77,5188.63,16089.78,4206.97,1019.3786,187.4465,944.3125,171.5784,125.340560,64.145489
31,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,203,9,11,I,11,I-11,siLuc,100,4,Test,,0,0,uM,2023-02-09 17:15:15 +01:00,1,0,,540,176.1733,64.0066,-96.2491,605.3765,-127.0744,623.2757,99.2540,59.2412,114.7837,59.3829,106.6097,58.8682,122.2624,58.2458,18.3686,3.5661,52.6020,9.0954,0.649578,0.122328,1.316766,0.214782,1.531360,0.366557,416.6124,65.2859,745.5695,179.4492,21.77,5.46,24206.55,6249.09,19768.38,6101.61,1182.8012,216.0840,1095.9456,228.6982,160.374466,84.418595
44,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,204,9,12,I,12,I-12,siPLK1,100,5,Test,,0,0,uM,2023-02-09 17:12:23 +01:00,1,0,,94,119.2679,61.3340,-109.4197,682.0081,-83.6628,660.3155,96.4070,60.5880,110.5227,61.0135,122.4305,57.9309,136.4063,58.0964,17.0457,4.3769,55.5394,16.3007,0.498856,0.115662,2.326487,1.102502,1.715317,0.487270,450.4283,96.2173,458.5913,135.2277,18.89,5.83,12624.81,4535.87,10877.26,3401.79,782.3557,227.5107,737.9545,205.6967,145.443719,111.917292
59,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,205,9,13,I,13,I-13,siDDX17,100,6,Test,,0,0,uM,2023-02-09 17:09:31 +01:00,1,0,,680,165.0921,59.7505,81.3730,617.4272,-96.6027,629.8097,102.5286,57.6999,117.6231,57.6416,108.3400,59.8784,123.2698,59.7730,17.3924,3.3845,50.8832,9.0355,0.674665,0.102233,1.307211,0.160160,1.439782,0.271925,395.3747,57.7811,842.5628,173.1431,22.31,5.24,27807.98,6832.26,21698.03,6389.94,1302.4312,223.4065,1180.9167,236.4165,194.446270,93.956407
49,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,206,9,14,I,14,I-14,siSETX,100,7,Test,,0,0,uM,2023-02-09 17:06:39 +01:00,1,0,,866,164.9602,56.6835,48.9067,650.7683,-88.2052,606.0410,103.3830,57.6467,118.4331,57.9838,105.5563,58.6241,120.6681,58.6355,17.5833,3.0045,51.0302,8.2618,0.663070,0.115118,1.314615,0.199422,1.493307,0.327228,423.3589,72.1394,502.0273,119.6812,21.08,5.61,16010.12,3650.65,13315.92,3319.73,873.2921,141.9584,822.9648,136.9934,113.055084,62.546873
52,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,207,9,15,I,15,I-15,siMSH3,100,8,Test,,0,0,uM,2023-02-09 17:03:48 +01:00,1,0,,460,189.4242,50.6180,-55.7176,653.5632,-77.6031,668.8641,107.1339,54.5537,123.2992,54.7312,102.4348,55.8302,118.8882,55.5101,19.4327,3.2227,54.8775,7.4671,0.636477,0.114078,1.304950,0.186186,1.573711,0.355520,402.7464,70.7467,773.0962,171.8647,21.48,5.68,26534.58,7654.02,21134.29,6991.94,1258.9821,250.1057,1148.1021,253.3418,154.817047,76.949943
48,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,208,9,16,I,16,I-16,siTHOC1,100,9,Test,,0,0,uM,2023-02-09 17:00:56 +01:00,1,0,,550,175.6480,65.3182,5.4366,650.0198,-129.8273,625.4483,93.1138,58.3023,108.7081,58.6699,104.7574,61.2165,120.1472,61.4850,17.9464,3.3149,52.6630,9.2009,0.670056,0.109611,1.328223,0.207780,1.449675,0.281674,397.4335,62.2528,516.1839,103.0660,22.03,5.58,16847.17,3571.70,14455.37,3347.04,901.0736,130.8069,864.1648,133.2689,114.155452,61.971464
