ID,MeasurementTitle,PlateName,WellID,Row,Column,RowName,ColumnName,WellName,Compound,Dose,GraphSeriesNo,ControlType,CellName,SampleVolume,ReagentVolume,Unit,DateTime,Timepoint,ElapsedTime,Description,[Cell] Count,[Cell] (Nuclei) Area (AVG),[Cell] (Nuclei) Area (SD),[Cell] (Nuclei) X-CoordinateInWell (AVG),[Cell] (Nuclei) X-CoordinateInWell (SD),[Cell] (Nuclei) Y-CoordinateInWell (AVG),[Cell] (Nuclei) Y-CoordinateInWell (SD),[Cell] (Nuclei) MinX (AVG),[Cell] (Nuclei) MinX (SD),[Cell] (Nuclei) MaxX (AVG),[Cell] (Nuclei) MaxX (SD),[Cell] (Nuclei) MinY (AVG),[Cell] (Nuclei) MinY (SD),[Cell] (Nuclei) MaxY (AVG),[Cell] (Nuclei) MaxY (SD),[Cell] (Nuclei) Diameter (AVG),[Cell] (Nuclei) Diameter (SD),[Cell] (Nuclei) Circumference (AVG),[Cell] (Nuclei) Circumference (SD),[Cell] (Nuclei) Circularity (AVG),[Cell] (Nuclei) Circularity (SD),[Cell] (Nuclei) Compactness (AVG),[Cell] (Nuclei) Compactness (SD),[Cell] (Nuclei) Anisometry (AVG),[Cell] (Nuclei) Anisometry (SD),[Cell] (Nuclei) MeanIntensity CH1 (AVG),[Cell] (Nuclei) MeanIntensity CH1 (SD),[Cell] (Nuclei) MeanIntensity CH2 (AVG),[Cell] (Nuclei) MeanIntensity CH2 (SD),[Cell] (Foci (Nuclei)) COUNT (AVG),[Cell] (Foci (Nuclei)) COUNT (SD),[Cell] (Foci (Nuclei)) TotalIntensity CH2 AVG (AVG),[Cell] (Foci (Nuclei)) TotalIntensity CH2 AVG (SD),[Cell] (Foci (Nuclei)) TotalIntensity CH2 MEDIAN (AVG),[Cell] (Foci (Nuclei)) TotalIntensity CH2 MEDIAN (SD),[Cell] (Foci (Nuclei)) MeanIntensity CH2 AVG (AVG),[Cell] (Foci (Nuclei)) MeanIntensity CH2 AVG (SD),[Cell] (Foci (Nuclei)) MeanIntensity CH2 MEDIAN (AVG),[Cell] (Foci (Nuclei)) MeanIntensity CH2 MEDIAN (SD),[Cell] Focci intensity norm (AVG),[Cell] Focci intensity norm (SD)
27,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,176,8,8,H,8,H-08,NT,0,1,Test,,0,0,uM,2023-02-09 16:27:08 +01:00,1,0,,2275,271.8506,69.7673,-61.7186,637.5991,-40.7632,622.0629,97.6653,56.9225,116.8387,56.9380,96.9060,57.0229,116.0363,57.1161,22.2153,3.2964,63.7289,8.0687,0.699053,0.109214,1.215361,0.107704,1.453333,0.278768,406.0390,51.4590,685.6079,155.6465,49.51,30.42,21120.93,5014.99,16247.84,4276.54,1087.4915,189.4222,968.6833,165.8337,83.308717,33.736693
35,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,177,8,9,H,9,H-09,siCON1 ,0,2,Test,,0,0,uM,2023-02-09 16:31:10 +01:00,1,0,,2845,262.0734,74.8851,-28.9206,612.2129,-69.9960,605.2948,97.8982,56.8873,116.6694,57.0253,99.3455,57.8298,118.0449,57.8579,21.4350,3.2729,62.4635,8.7855,0.715620,0.107776,1.220796,0.127600,1.406342,0.259958,407.9405,52.2229,816.5295,147.1612,45.81,28.11,24894.55,5408.86,18830.32,5191.32,1227.4026,193.8252,1078.8036,184.6705,105.216772,55.813971
14,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,178,8,10,H,10,H-10,siCON2,0,3,Test,,0,0,uM,2023-02-09 16:34:01 +01:00,1,0,,2423,239.0197,77.4038,7.5701,636.0000,-114.6475,638.3729,97.6013,56.8764,115.9181,56.8118,99.9697,57.3349,118.2776,57.2612,21.6750,3.9350,61.6714,10.1832,0.636991,0.118414,1.323487,0.208328,1.563868,0.379660,431.4009,53.4279,786.9435,159.7768,32.55,21.32,26228.09,6925.50,19809.49,6653.54,1232.9004,220.5819,1101.8094,221.4093,125.501808,70.247353
26,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,179,8,11,H,11,H-11,siLuc,0,4,Test,,0,0,uM,2023-02-09 16:36:53 +01:00,1,0,,2034,226.2430,63.3355,-37.2179,620.1547,-37.7026,638.3240,96.2884,58.2513,113.9801,58.3772,101.2766,58.0548,118.9923,58.1314,20.8105,3.3394,59.2545,8.0528,0.660717,0.116585,1.275747,0.188142,1.522598,0.334772,430.2540,54.2788,880.9582,168.6063,26.59,18.34,29466.33,7956.26,23108.56,8671.91,1336.7959,241.9177,1214.4202,275.8756,142.626419,67.921725
23,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,180,8,12,H,12,H-12,siPLK1,0,5,Test,,0,0,uM,2023-02-09 16:39:44 +01:00,1,0,,364,154.9802,98.8540,-87.2678,657.9980,-104.5850,638.6558,103.4846,55.7582,118.5695,56.3873,102.7960,56.6144,118.4176,56.9687,18.3807,5.9378,58.1864,20.6376,0.536982,0.125839,2.012743,0.837174,1.658954,0.417193,498.7440,97.3821,388.3448,209.3817,13.74,22.11,9615.35,8921.64,8153.24,7443.65,575.9063,449.1189,539.0167,409.0820,81.402011,113.647119
9,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,181,8,13,H,13,H-13,siDDX17,0,6,Test,,0,0,uM,2023-02-09 16:42:35 +01:00,1,0,,2349,233.3052,63.0909,20.1148,632.7829,-90.3266,616.9580,99.2827,57.6012,117.0921,57.7113,100.2979,58.1080,118.2043,58.1004,20.8747,3.2734,59.6367,7.9057,0.678836,0.115812,1.247007,0.161032,1.488766,0.315560,426.7999,53.3429,835.1141,171.1526,27.17,18.98,29394.81,8093.79,23251.88,8586.59,1341.2332,267.3309,1214.8035,277.2013,136.092620,60.542171
22,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,182,8,14,H,14,H-14,siSETX,0,7,Test,,0,0,uM,2023-02-09 16:45:27 +01:00,1,0,,2505,216.0109,61.5941,-33.2527,637.2339,-124.8004,614.5771,96.7687,57.3352,113.8667,57.3795,100.9525,57.5042,118.1747,57.3783,19.9966,3.2042,57.3461,8.1004,0.680987,0.111997,1.248603,0.145310,1.477954,0.303677,446.2632,58.4351,609.5018,133.7043,41.91,25.56,17827.38,4053.50,14143.75,3466.75,969.3391,159.6457,884.2502,136.9893,90.479232,41.155377
21,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,183,8,15,H,15,H-15,siMSH3,0,8,Test,,0,0,uM,2023-02-09 16:48:19 +01:00,1,0,,1564,246.1870,65.7951,32.5721,626.6699,-86.9868,627.8724,97.9859,57.0607,116.3230,57.1186,99.3778,57.6145,117.7959,57.8195,21.6370,3.2848,61.3170,8.1539,0.665094,0.107712,1.249875,0.166336,1.518122,0.302258,401.5160,52.3629,889.7958,167.5990,30.26,23.43,31970.00,9052.07,25372.29,9969.14,1416.4559,289.3792,1288.3217,318.4056,140.111769,61.696637
32,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,184,8,16,H,16,H-16,siTHOC1,0,9,Test,,0,0,uM,2023-02-09 16:51:10 +01:00,1,0,,2384,242.6340,64.8099,42.5947,625.1672,-105.7915,615.1076,98.8529,56.3214,117.2448,56.3676,99.5634,56.6439,117.5317,56.6661,21.2354,3.2859,60.6254,7.8837,0.681103,0.111757,1.237598,0.121636,1.478912,0.298804,428.8122,53.4861,636.4734,125.4637,37.38,23.28,20920.05,4523.38,16864.56,4244.19,1056.3849,159.0599,970.7892,146.5925,93.355830,38.328023
58,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,185,8,17,H,17,H-17,NT,0,10,Test,,0,0,uM,2023-02-09 16:54:02 +01:00,1,0,,2431,264.5419,70.2319,91.4744,610.6078,-35.1075,611.6191,98.1971,56.6098,117.3016,56.5433,99.3157,57.4048,117.9755,57.3803,21.8471,3.3423,62.8736,8.4321,0.700806,0.108433,1.219537,0.122278,1.445546,0.278928,396.1815,50.8473,679.4536,133.6515,57.72,33.49,20828.44,4200.95,15825.39,3607.76,1074.5143,161.9364,950.9249,142.6341,86.174620,40.834076
