ID,MeasurementTitle,PlateName,WellID,Row,Column,RowName,ColumnName,WellName,Compound,Dose,GraphSeriesNo,ControlType,CellName,SampleVolume,ReagentVolume,Unit,DateTime,Timepoint,ElapsedTime,Description,[Cell] Count,[Cell] (Nuclei) Area (AVG),[Cell] (Nuclei) Area (SD),[Cell] (Nuclei) X-CoordinateInWell (AVG),[Cell] (Nuclei) X-CoordinateInWell (SD),[Cell] (Nuclei) Y-CoordinateInWell (AVG),[Cell] (Nuclei) Y-CoordinateInWell (SD),[Cell] (Nuclei) MinX (AVG),[Cell] (Nuclei) MinX (SD),[Cell] (Nuclei) MaxX (AVG),[Cell] (Nuclei) MaxX (SD),[Cell] (Nuclei) MinY (AVG),[Cell] (Nuclei) MinY (SD),[Cell] (Nuclei) MaxY (AVG),[Cell] (Nuclei) MaxY (SD),[Cell] (Nuclei) Diameter (AVG),[Cell] (Nuclei) Diameter (SD),[Cell] (Nuclei) Circumference (AVG),[Cell] (Nuclei) Circumference (SD),[Cell] (Nuclei) Circularity (AVG),[Cell] (Nuclei) Circularity (SD),[Cell] (Nuclei) Compactness (AVG),[Cell] (Nuclei) Compactness (SD),[Cell] (Nuclei) Anisometry (AVG),[Cell] (Nuclei) Anisometry (SD),[Cell] (Nuclei) MeanIntensity CH1 (AVG),[Cell] (Nuclei) MeanIntensity CH1 (SD),[Cell] (Nuclei) MeanIntensity CH2 (AVG),[Cell] (Nuclei) MeanIntensity CH2 (SD),[Cell] (Foci (Nuclei)) COUNT (AVG),[Cell] (Foci (Nuclei)) COUNT (SD),[Cell] (Foci (Nuclei)) TotalIntensity CH2 AVG (AVG),[Cell] (Foci (Nuclei)) TotalIntensity CH2 AVG (SD),[Cell] (Foci (Nuclei)) TotalIntensity CH2 MEDIAN (AVG),[Cell] (Foci (Nuclei)) TotalIntensity CH2 MEDIAN (SD),[Cell] (Foci (Nuclei)) MeanIntensity CH2 AVG (AVG),[Cell] (Foci (Nuclei)) MeanIntensity CH2 AVG (SD),[Cell] (Foci (Nuclei)) MeanIntensity CH2 MEDIAN (AVG),[Cell] (Foci (Nuclei)) MeanIntensity CH2 MEDIAN (SD),[Cell] Focci intensity norm (AVG),[Cell] Focci intensity norm (SD)
8,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,153,7,9,G,9,G-09,siCON1 ,0,2,Test,,0,0,uM,2023-02-09 16:21:25 +01:00,1,0,,21,115.3179,35.1908,55.3125,780.3526,-93.9888,625.1429,126.9798,65.8186,140.2397,65.4418,109.4915,69.6741,122.9053,69.2145,16.3205,3.6624,45.2494,8.7675,0.560857,0.125609,1.455408,0.256580,1.809434,0.461164,558.9102,86.8597,853.2080,185.2349,14.00,7.08,25715.97,7202.15,20149.98,7405.60,1281.6955,273.4937,1165.4894,273.4899,249.326820,119.469200
45,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,154,7,10,G,10,G-10,siCON2,0,3,Test,,0,0,uM,2023-02-09 16:18:33 +01:00,1,0,,40,123.8769,31.2724,47.1486,648.0048,-53.8665,671.1456,127.3318,60.3156,141.5995,60.5127,116.9570,45.9967,130.1902,46.2248,16.9996,3.2860,47.0949,8.7915,0.555101,0.120652,1.454253,0.279732,1.840485,0.576728,549.4385,55.3800,809.0058,138.8375,12.13,6.65,22164.80,6862.75,17233.84,5642.21,1130.6318,224.8810,1058.9621,225.5081,185.380178,60.298484
38,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,155,7,11,G,11,G-11,siLuc,0,4,Test,,0,0,uM,2023-02-09 16:15:41 +01:00,1,0,,47,110.5748,37.6631,160.9264,638.4354,-64.5170,760.8315,115.1244,51.7637,127.9344,51.9505,94.5579,55.2917,107.5627,55.0231,15.9651,3.8465,43.6250,8.4803,0.561716,0.130213,1.415696,0.217046,1.835959,0.528722,546.7324,80.4644,1002.3816,141.3716,9.85,5.80,25603.04,9354.51,20231.65,7450.54,1237.4776,318.7703,1124.5593,298.1167,264.045971,159.995700
16,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,156,7,12,G,12,G-12,siPLK1,0,5,Test,,0,0,uM,2023-02-09 16:12:49 +01:00,1,0,,321,114.5250,56.2998,-120.3061,712.9781,-160.1438,579.9901,101.2548,58.2644,115.4361,58.2173,111.7964,57.8222,125.2999,57.1478,16.8015,4.7380,53.6822,18.4500,0.501242,0.121955,2.151508,0.813092,1.695115,0.498800,630.3804,115.8750,298.8674,113.4020,1.99,7.72,6103.26,9353.26,5468.36,7573.47,349.7712,419.9723,336.6245,385.0841,56.445589,89.595063
11,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,157,7,13,G,13,G-13,siDDX17,0,6,Test,,0,0,uM,2023-02-09 16:09:58 +01:00,1,0,,8,112.1612,27.6803,189.7768,621.0385,-227.8959,421.4884,109.4729,47.7671,121.5288,49.4855,107.3716,78.1198,121.7578,79.4758,16.7648,2.1055,45.1760,6.8190,0.517813,0.160940,1.477065,0.253422,2.092613,0.746433,505.2209,68.2100,1057.8192,118.4528,13.63,9.02,31770.73,7078.38,24978.81,6098.20,1419.3526,247.9442,1220.0330,269.4685,302.072111,110.721090
54,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,158,7,14,G,14,G-14,siSETX,0,7,Test,,0,0,uM,2023-02-09 16:07:06 +01:00,1,0,,41,114.2980,36.1726,174.7412,698.5917,-98.0959,689.7397,111.5418,57.9399,124.5521,58.2412,110.3643,51.1488,124.2130,51.5944,16.7389,3.2339,44.8505,8.0096,0.526896,0.130529,1.448821,0.236703,1.970094,0.633017,551.0080,89.5161,861.3475,170.5890,14.37,9.39,22563.20,6122.49,18289.05,5069.40,1170.5748,200.9762,1064.2931,179.5829,213.616413,83.815453
13,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,159,7,15,G,15,G-15,siMSH3,0,8,Test,,0,0,uM,2023-02-09 16:04:14 +01:00,1,0,,6,109.0296,30.4667,187.6176,887.1925,-252.5549,668.8978,116.4909,44.2538,128.0933,44.9339,114.5333,58.0092,128.2550,58.5810,14.9435,3.0425,45.2783,12.6654,0.630802,0.125343,1.559792,0.726358,1.415612,0.252258,537.3321,69.9200,1010.8379,52.9915,7.33,7.47,22262.12,6835.12,21722.17,7043.86,1137.7615,193.1922,1155.2421,230.1231,214.345848,63.643252
12,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,160,7,16,G,16,G-16,siTHOC1,0,9,Test,,0,0,uM,2023-02-09 16:01:22 +01:00,1,0,,27,115.3815,36.2832,83.1078,580.3905,65.9033,686.8284,114.8945,58.4971,128.0574,58.0882,91.0032,47.6401,104.8207,46.9754,16.6182,3.3435,47.2305,10.3177,0.535914,0.124511,1.572636,0.275955,1.902422,0.509428,535.8318,100.0090,841.9479,134.6744,10.22,5.82,21429.76,5089.91,18346.11,4711.76,1106.6431,177.4626,1026.8406,168.4730,208.803807,93.964657
30,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,161,7,17,G,17,G-17,NT,0,10,Test,,0,0,uM,2023-02-09 15:58:30 +01:00,1,0,,23,119.3012,57.0093,189.3713,453.2287,-13.8871,623.5610,95.7116,67.0100,109.1022,67.1009,97.1500,70.0637,110.9623,70.7402,16.1244,4.3757,48.8774,16.0524,0.573827,0.102182,1.647792,0.419342,1.628321,0.330043,492.5846,80.5156,999.2404,144.0002,11.91,9.05,24115.48,7122.11,21279.48,6928.08,1272.1637,275.8184,1187.8811,236.8397,248.192595,135.690333
27,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,176,8,8,H,8,H-08,NT,0,1,Test,,0,0,uM,2023-02-09 16:27:08 +01:00,1,0,,16,120.8838,48.2392,106.7895,573.9623,95.0799,735.6060,133.8204,38.7845,146.4825,38.7293,134.7499,48.1494,148.6041,47.5447,15.9302,3.3643,46.0256,10.0751,0.583057,0.087604,1.445323,0.170685,1.564086,0.284221,612.5721,97.6459,915.3971,157.3113,14.50,9.03,23938.55,7066.97,19083.19,6945.57,1242.2661,267.2873,1093.2001,250.3846,223.808457,100.286025
